,Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Area (km2),Population,Population Density,Increasing
5682,2020-09-04,Kalimantan Tengah,53.0,1.0,90.0,-38,2689,109,2195,385,153565,2570289,16.74,1
5683,2020-09-04,Riau,130.0,5.0,53.0,72,2273,42,1122,1109,87024,6074100,69.8,1
5684,2020-09-04,Kepulauan Bangka Belitung,2.0,0.0,2.0,0,243,2,229,12,16424,1379767,84.01,1
5685,2020-09-04,Sulawesi Tengah,0.0,0.0,1.0,-1,249,11,222,16,61841,2955567,47.79,0
5686,2020-09-04,Jawa Tengah,191.0,5.0,120.0,66,17901,1379,12174,4348,32801,36364072,1108.64,0
5687,2020-09-04,Bali,196.0,1.0,7.0,188,5902,29,1347,4526,5780,4216171,729.43,1
5688,2020-09-04,Papua,72.0,1.0,18.0,53,3973,47,3186,740,319036,4340348,13.6,1
5689,2020-09-04,Daerah Istimewa Yogyakarta,18.0,1.0,21.0,-4,1525,44,1097,384,3133,3631015,1158.9,0
5690,2020-09-04,Sulawesi Utara,30.0,0.0,40.0,-10,3971,158,2897,916,13892,2641884,190.17,0
5691,2020-09-04,Jawa Barat,412.0,2.0,104.0,306,12979,315,7033,5631,35378,45161325,1276.55,1
5692,2020-09-04,Kalimantan Timur,279.0,8.0,89.0,182,4812,200,2643,1969,129067,3552191,27.52,1
5693,2020-09-04,Aceh,90.0,3.0,31.0,56,1884,72,435,1377,57956,5247257,90.54,0
5694,2020-09-04,Jawa Timur,330.0,43.0,347.0,-60,34689,2931,28104,3654,47803,40479023,846.78,0
5695,2020-09-04,Maluku Utara,9.0,0.0,0.0,9,1887,66,1583,238,31983,1307803,40.89,1
5696,2020-09-04,Jambi,1.0,0.0,13.0,-12,304,6,170,128,50058,3493357,69.79,0
5697,2020-09-04,Banten,23.0,0.0,49.0,-26,3019,139,2577,303,9663,10722374,1109.64,0
5698,2020-09-04,Bengkulu,3.0,0.0,0.0,3,364,25,187,152,19919,1999539,100.38,0
5699,2020-09-04,Maluku,43.0,0.0,25.0,18,2004,34,1249,721,46914,1847097,39.37,0
5700,2020-09-04,DKI Jakarta,880.0,6.0,823.0,51,44278,1261,33383,9634,664,10846145,16334.31,0
5701,2020-09-05,Kalimantan Selatan,81.0,6.0,37.0,38,8657,368,6706,1583,38744,4023049,103.84,1
5702,2020-09-05,Kepulauan Riau,17.0,0.0,1.0,16,1184,41,599,544,8202,1929400,235.24,0
5703,2020-09-05,Papua Barat,7.0,0.0,16.0,-9,895,15,620,260,102955,1140701,11.08,0
5704,2020-09-05,Banten,49.0,1.0,39.0,9,3068,140,2616,312,9663,10722374,1109.64,1
5705,2020-09-05,Kalimantan Utara,9.0,0.0,3.0,6,435,2,359,74,75468,648407,8.59,1
5706,2020-09-05,Lampung,12.0,1.0,1.0,10,440,19,339,82,34624,9095591,262.7,1
5707,2020-09-05,Bengkulu,5.0,1.0,1.0,3,369,26,188,155,19919,1999539,100.38,1
5708,2020-09-05,Daerah Istimewa Yogyakarta,21.0,1.0,20.0,0,1546,45,1117,384,3133,3631015,1158.9,1
5709,2020-09-05,DKI Jakarta,877.0,14.0,731.0,132,45155,1275,34114,9766,664,10846145,16334.31,0
5710,2020-09-05,Nusa Tenggara Barat,33.0,2.0,25.0,6,2828,167,2153,508,18572,5270247,283.77,1
5711,2020-09-05,Maluku,60.0,1.0,18.0,41,2064,35,1267,762,46914,1847097,39.37,1
5712,2020-09-05,Gorontalo,22.0,4.0,20.0,-2,2182,59,1875,248,11257,1180651,104.88,1
5713,2020-09-05,Papua,101.0,2.0,69.0,30,4074,49,3255,770,319036,4340348,13.6,1
5714,2020-09-05,Sulawesi Tengah,3.0,0.0,2.0,1,252,11,224,17,61841,2955567,47.79,0
5715,2020-09-05,Aceh,61.0,1.0,0.0,60,1945,73,435,1437,57956,5247257,90.54,0
5716,2020-09-05,Sulawesi Selatan,151.0,2.0,62.0,87,12348,368,9574,2406,46717,9426885,201.78,1
5717,2020-09-05,Riau,177.0,0.0,106.0,71,2450,42,1228,1180,87024,6074100,69.8,1
5718,2020-09-05,Jawa Tengah,261.0,10.0,282.0,-31,18162,1389,12456,4317,32801,36364072,1108.64,1
5719,2020-09-05,Sulawesi Barat,17.0,0.0,10.0,7,419,7,293,119,16787,1559984,92.93,0
5720,2020-09-05,Maluku Utara,0.0,0.0,0.0,0,1887,66,1583,238,31983,1307803,40.89,0
5721,2020-09-05,Sumatera Selatan,42.0,9.0,13.0,20,4660,275,3333,1052,91592,8217551,89.72,1
5722,2020-09-05,Bali,165.0,3.0,12.0,150,6067,32,1359,4676,5780,4216171,729.43,0
5723,2020-09-05,Sulawesi Utara,18.0,0.0,43.0,-25,3989,158,2940,891,13892,2641884,190.17,0
5724,2020-09-05,Jawa Timur,322.0,26.0,336.0,-40,35011,2957,28440,3614,47803,40479023,846.78,0
5725,2020-09-05,Jambi,0.0,0.0,11.0,-11,304,6,181,117,50058,3493357,69.79,0
5726,2020-09-05,Kalimantan Timur,128.0,8.0,136.0,-16,4940,208,2779,1953,129067,3552191,27.52,0
5727,2020-09-05,Kepulauan Bangka Belitung,0.0,0.0,3.0,-3,243,2,232,9,16424,1379767,84.01,0
5728,2020-09-05,Kalimantan Barat,6.0,1.0,14.0,-9,691,6,616,69,147307,5422814,36.81,0
5729,2020-09-05,Sumatera Utara,162.0,6.0,114.0,42,7552,333,4447,2772,72981,14874889,203.82,1
5730,2020-09-05,Sumatera Barat,70.0,0.0,30.0,40,2507,59,1435,1013,42013,5519245,131.37,1
5731,2020-09-05,Nusa Tenggara Timur,2.0,0.0,6.0,-4,204,2,170,32,48718,5411321,111.07,1
5732,2020-09-05,Sulawesi Tenggara,19.0,1.0,9.0,9,1676,36,1116,524,38068,2635461,69.23,0
5733,2020-09-05,Kalimantan Tengah,0.0,0.0,0.0,0,2689,109,2195,385,153565,2570289,16.74,0
5734,2020-09-05,Jawa Barat,232.0,1.0,69.0,162,13211,316,7102,5793,35378,45161325,1276.55,0
5735,2020-09-06,Jambi,0.0,0.0,0.0,0,304,6,181,117,50058,3493357,69.79,0
5736,2020-09-06,Gorontalo,4.0,0.0,4.0,0,2186,59,1879,248,11257,1180651,104.88,0
5737,2020-09-06,Jawa Tengah,233.0,8.0,185.0,40,18395,1397,12641,4357,32801,36364072,1108.64,0
5738,2020-09-06,Kepulauan Riau,0.0,0.0,0.0,0,1184,41,599,544,8202,1929400,235.24,0
5739,2020-09-06,Sumatera Selatan,15.0,3.0,48.0,-36,4675,278,3381,1016,91592,8217551,89.72,0
5740,2020-09-06,Bengkulu,22.0,0.0,0.0,22,391,26,188,177,19919,1999539,100.38,1
5741,2020-09-06,Sulawesi Tenggara,29.0,1.0,3.0,25,1705,37,1119,549,38068,2635461,69.23,1
5742,2020-09-06,Sulawesi Tengah,0.0,0.0,0.0,0,252,11,224,17,61841,2955567,47.79,0
5743,2020-09-06,Riau,141.0,5.0,29.0,107,2591,47,1257,1287,87024,6074100,69.8,0
5744,2020-09-06,Aceh,78.0,2.0,0.0,76,2023,75,435,1513,57956,5247257,90.54,1
5745,2020-09-06,Kalimantan Selatan,103.0,1.0,95.0,7,8760,369,6801,1590,38744,4023049,103.84,1
5746,2020-09-06,Sulawesi Selatan,211.0,1.0,49.0,161,12559,369,9623,2567,46717,9426885,201.78,1
5747,2020-09-06,Sumatera Utara,81.0,2.0,103.0,-24,7633,335,4550,2748,72981,14874889,203.82,0
5748,2020-09-06,Bali,141.0,2.0,5.0,134,6208,34,1364,4810,5780,4216171,729.43,0
5749,2020-09-06,Kalimantan Utara,8.0,0.0,0.0,8,443,2,359,82,75468,648407,8.59,0
5750,2020-09-06,Daerah Istimewa Yogyakarta,11.0,1.0,41.0,-31,1557,46,1158,353,3133,3631015,1158.9,0
5751,2020-09-06,Sulawesi Barat,0.0,0.0,6.0,-6,419,7,299,113,16787,1559984,92.93,0
5752,2020-09-06,Maluku Utara,0.0,0.0,0.0,0,1887,66,1583,238,31983,1307803,40.89,0
5753,2020-09-06,Sumatera Barat,244.0,1.0,23.0,220,2751,60,1458,1233,42013,5519245,131.37,1
5754,2020-09-06,Kalimantan Timur,186.0,7.0,178.0,1,5126,215,2957,1954,129067,3552191,27.52,1
5755,2020-09-06,Banten,85.0,2.0,51.0,32,3153,142,2667,344,9663,10722374,1109.64,1
5756,2020-09-06,Maluku,80.0,1.0,22.0,57,2144,36,1289,819,46914,1847097,39.37,1
5757,2020-09-06,Sulawesi Utara,12.0,1.0,20.0,-9,4001,159,2960,882,13892,2641884,190.17,0
5758,2020-09-06,Kepulauan Bangka Belitung,1.0,0.0,0.0,1,244,2,232,10,16424,1379767,84.01,0
5759,2020-09-06,Nusa Tenggara Barat,19.0,1.0,21.0,-3,2847,168,2174,505,18572,5270247,283.77,0
5760,2020-09-06,Papua Barat,13.0,2.0,2.0,9,908,17,622,269,102955,1140701,11.08,1
5761,2020-09-06,Lampung,12.0,1.0,6.0,5,452,20,345,87,34624,9095591,262.7,1
5762,2020-09-06,Papua,0.0,0.0,0.0,0,4074,49,3255,770,319036,4340348,13.6,0
5763,2020-09-06,Kalimantan Tengah,51.0,1.0,0.0,50,2740,110,2195,435,153565,2570289,16.74,0
5764,2020-09-06,Jawa Timur,305.0,32.0,391.0,-118,35316,2989,28831,3496,47803,40479023,846.78,0
5765,2020-09-06,Kalimantan Barat,13.0,0.0,0.0,13,704,6,616,82,147307,5422814,36.81,1
5766,2020-09-06,Nusa Tenggara Timur,2.0,0.0,1.0,1,206,2,171,33,48718,5411321,111.07,1
5767,2020-09-06,DKI Jakarta,1176.0,10.0,805.0,361,46331,1285,34919,10127,664,10846145,16334.31,1
5768,2020-09-06,Jawa Barat,114.0,1.0,61.0,52,13325,317,7163,5845,35378,45161325,1276.55,0
5769,2020-09-07,Jawa Barat,206.0,6.0,138.0,62,13531,323,7301,5907,35378,45161325,1276.55,1
5770,2020-09-07,Kepulauan Riau,53.0,2.0,52.0,-1,1237,43,651,543,8202,1929400,235.24,0
5771,2020-09-07,Kalimantan Utara,5.0,0.0,1.0,4,448,2,360,86,75468,648407,8.59,0
5772,2020-09-07,Aceh,19.0,3.0,0.0,16,2042,78,435,1529,57956,5247257,90.54,0
5773,2020-09-07,Sulawesi Tengah,0.0,0.0,2.0,-2,252,11,226,15,61841,2955567,47.79,0
5774,2020-09-07,Maluku,20.0,0.0,29.0,-9,2164,36,1318,810,46914,1847097,39.37,0
5775,2020-09-07,Maluku Utara,9.0,1.0,0.0,8,1896,67,1583,246,31983,1307803,40.89,0
5776,2020-09-07,Riau,136.0,2.0,49.0,85,2727,49,1306,1372,87024,6074100,69.8,0
5777,2020-09-07,Nusa Tenggara Barat,8.0,1.0,16.0,-9,2855,169,2190,496,18572,5270247,283.77,0
5778,2020-09-07,Bengkulu,0.0,0.0,10.0,-10,391,26,198,167,19919,1999539,100.38,0
5779,2020-09-07,Daerah Istimewa Yogyakarta,14.0,0.0,32.0,-18,1571,46,1190,335,3133,3631015,1158.9,1
5780,2020-09-07,Jawa Timur,290.0,26.0,376.0,-112,35606,3015,29207,3384,47803,40479023,846.78,0
5781,2020-09-07,Kepulauan Bangka Belitung,0.0,0.0,0.0,0,244,2,232,10,16424,1379767,84.01,0
5782,2020-09-07,Jambi,0.0,0.0,0.0,0,304,6,181,117,50058,3493357,69.79,0
5783,2020-09-07,Papua,74.0,2.0,38.0,34,4148,51,3293,804,319036,4340348,13.6,0
5784,2020-09-07,Sulawesi Tenggara,0.0,0.0,51.0,-51,1705,37,1170,498,38068,2635461,69.23,0
5785,2020-09-07,Gorontalo,15.0,0.0,26.0,-11,2201,59,1905,237,11257,1180651,104.88,1
5786,2020-09-07,Kalimantan Selatan,77.0,2.0,49.0,26,8837,371,6850,1616,38744,4023049,103.84,0
5787,2020-09-07,Sumatera Selatan,70.0,3.0,30.0,37,4745,281,3411,1053,91592,8217551,89.72,1
5788,2020-09-07,Lampung,3.0,2.0,0.0,1,455,22,345,88,34624,9095591,262.7,0
5789,2020-09-07,Nusa Tenggara Timur,0.0,1.0,0.0,-1,206,3,171,32,48718,5411321,111.07,0
5790,2020-09-07,Papua Barat,32.0,0.0,8.0,24,940,17,630,293,102955,1140701,11.08,1
5791,2020-09-07,DKI Jakarta,1046.0,22.0,662.0,362,47377,1307,35581,10489,664,10846145,16334.31,0
5792,2020-09-07,Kalimantan Tengah,67.0,2.0,0.0,65,2807,112,2195,500,153565,2570289,16.74,1
5793,2020-09-07,Banten,75.0,1.0,51.0,23,3228,143,2718,367,9663,10722374,1109.64,0
5794,2020-09-07,Sulawesi Selatan,11.0,1.0,82.0,-72,12570,370,9705,2495,46717,9426885,201.78,0
5795,2020-09-07,Bali,173.0,3.0,17.0,153,6381,37,1381,4963,5780,4216171,729.43,1
5796,2020-09-07,Sumatera Utara,92.0,4.0,93.0,-5,7725,339,4643,2743,72981,14874889,203.82,1
5797,2020-09-07,Sumatera Barat,44.0,1.0,57.0,-14,2795,61,1515,1219,42013,5519245,131.37,0
5798,2020-09-07,Kalimantan Timur,62.0,3.0,10.0,49,5188,218,2967,2003,129067,3552191,27.52,0
5799,2020-09-07,Sulawesi Utara,1.0,1.0,52.0,-52,4002,160,3012,830,13892,2641884,190.17,0
5800,2020-09-07,Kalimantan Barat,0.0,0.0,0.0,0,704,6,616,82,147307,5422814,36.81,0
5801,2020-09-07,Sulawesi Barat,0.0,0.0,3.0,-3,419,7,302,110,16787,1559984,92.93,0
5802,2020-09-07,Jawa Tengah,265.0,6.0,163.0,96,18660,1403,12804,4453,32801,36364072,1108.64,1
5803,2020-09-08,Sulawesi Tengah,5.0,0.0,0.0,5,257,11,226,20,61841,2955567,47.79,0
5804,2020-09-08,Papua Barat,1.0,0.0,3.0,-2,941,17,633,291,102955,1140701,11.08,0
5805,2020-09-08,Kepulauan Bangka Belitung,7.0,0.0,4.0,3,251,2,236,13,16424,1379767,84.01,0
5806,2020-09-08,Sulawesi Tenggara,11.0,1.0,23.0,-13,1716,38,1193,485,38068,2635461,69.23,0
5807,2020-09-08,Maluku,42.0,0.0,47.0,-5,2206,36,1365,805,46914,1847097,39.37,1
5808,2020-09-08,Sulawesi Utara,21.0,0.0,18.0,3,4023,160,3030,833,13892,2641884,190.17,1
5809,2020-09-08,Sumatera Utara,107.0,3.0,86.0,18,7832,342,4729,2761,72981,14874889,203.82,1
5810,2020-09-08,Jambi,0.0,0.0,0.0,0,304,6,181,117,50058,3493357,69.79,0
5811,2020-09-08,Aceh,12.0,2.0,58.0,-48,2054,80,493,1481,57956,5247257,90.54,0
5812,2020-09-08,Banten,57.0,2.0,48.0,7,3285,145,2766,374,9663,10722374,1109.64,0
5813,2020-09-08,Bengkulu,3.0,0.0,0.0,3,394,26,198,170,19919,1999539,100.38,0
5814,2020-09-08,Sulawesi Barat,16.0,0.0,4.0,12,435,7,306,122,16787,1559984,92.93,0
5815,2020-09-08,Kalimantan Barat,7.0,0.0,5.0,2,711,6,621,84,147307,5422814,36.81,0
5816,2020-09-08,Daerah Istimewa Yogyakarta,24.0,1.0,27.0,-4,1595,47,1217,331,3133,3631015,1158.9,1
5817,2020-09-08,Lampung,11.0,0.0,6.0,5,466,22,351,93,34624,9095591,262.7,1
5818,2020-09-08,Kalimantan Utara,7.0,0.0,7.0,0,455,2,367,86,75468,648407,8.59,1
5819,2020-09-08,Nusa Tenggara Barat,20.0,2.0,19.0,-1,2875,171,2209,495,18572,5270247,283.77,1
5820,2020-09-08,Bali,164.0,2.0,4.0,158,6545,39,1385,5121,5780,4216171,729.43,0
5821,2020-09-08,Gorontalo,24.0,1.0,11.0,12,2225,60,1916,249,11257,1180651,104.88,1
5822,2020-09-08,Nusa Tenggara Timur,3.0,0.0,0.0,3,209,3,171,35,48718,5411321,111.07,0
5823,2020-09-08,Sulawesi Selatan,50.0,1.0,104.0,-55,12620,371,9809,2440,46717,9426885,201.78,1
5824,2020-09-08,Jawa Tengah,242.0,6.0,152.0,84,18902,1409,12956,4537,32801,36364072,1108.64,0
5825,2020-09-08,Jawa Timur,425.0,27.0,348.0,50,36031,3042,29555,3434,47803,40479023,846.78,1
5826,2020-09-08,Kepulauan Riau,24.0,1.0,6.0,17,1261,44,657,560,8202,1929400,235.24,0
5827,2020-09-08,Kalimantan Selatan,66.0,1.0,38.0,27,8903,372,6888,1643,38744,4023049,103.84,0
5828,2020-09-08,Riau,113.0,3.0,42.0,68,2840,52,1348,1440,87024,6074100,69.8,0
5829,2020-09-08,Maluku Utara,4.0,1.0,0.0,3,1900,68,1583,249,31983,1307803,40.89,0
5830,2020-09-08,Kalimantan Tengah,0.0,0.0,0.0,0,2807,112,2195,500,153565,2570289,16.74,0
5831,2020-09-08,Papua,14.0,0.0,24.0,-10,4162,51,3317,794,319036,4340348,13.6,0
5832,2020-09-08,Kalimantan Timur,87.0,8.0,56.0,23,5275,226,3023,2026,129067,3552191,27.52,1
5833,2020-09-08,DKI Jakarta,1014.0,21.0,931.0,62,48391,1328,36512,10551,664,10846145,16334.31,0
5834,2020-09-08,Jawa Barat,351.0,5.0,96.0,250,13882,328,7397,6157,35378,45161325,1276.55,1
5835,2020-09-08,Sumatera Selatan,41.0,2.0,32.0,7,4786,283,3443,1060,91592,8217551,89.72,0
5836,2020-09-08,Sumatera Barat,115.0,0.0,53.0,62,2910,61,1568,1281,42013,5519245,131.37,1
5837,2020-09-09,Jambi,4.0,0.0,6.0,-2,308,6,187,115,50058,3493357,69.79,0
5838,2020-09-09,Papua Barat,18.0,0.0,12.0,6,959,17,645,297,102955,1140701,11.08,1
5839,2020-09-09,Kalimantan Utara,1.0,0.0,1.0,0,456,2,368,86,75468,648407,8.59,0
5840,2020-09-09,Kepulauan Riau,52.0,0.0,1.0,51,1313,44,658,611,8202,1929400,235.24,1
5841,2020-09-09,Aceh,98.0,1.0,9.0,88,2152,81,502,1569,57956,5247257,90.54,1
5842,2020-09-09,Kalimantan Tengah,44.0,1.0,14.0,29,2851,113,2209,529,153565,2570289,16.74,0
5843,2020-09-09,Sulawesi Barat,15.0,0.0,12.0,3,450,7,318,125,16787,1559984,92.93,0
5844,2020-09-09,Bali,173.0,1.0,12.0,160,6718,40,1397,5281,5780,4216171,729.43,1
5845,2020-09-09,Maluku Utara,10.0,2.0,0.0,8,1910,70,1583,257,31983,1307803,40.89,1
5846,2020-09-09,Bengkulu,3.0,0.0,5.0,-2,397,26,203,168,19919,1999539,100.38,1
5847,2020-09-09,Kalimantan Selatan,99.0,1.0,106.0,-8,9002,373,6994,1635,38744,4023049,103.84,1
5848,2020-09-09,Jawa Tengah,283.0,11.0,165.0,107,19185,1420,13121,4644,32801,36364072,1108.64,1
5849,2020-09-09,Kalimantan Timur,80.0,2.0,97.0,-19,5355,228,3120,2007,129067,3552191,27.52,0
5850,2020-09-09,Sumatera Utara,132.0,1.0,91.0,40,7964,343,4820,2801,72981,14874889,203.82,1
5851,2020-09-09,Jawa Barat,322.0,7.0,80.0,235,14204,335,7477,6392,35378,45161325,1276.55,0
5852,2020-09-09,Sumatera Selatan,38.0,5.0,27.0,6,4824,288,3470,1066,91592,8217551,89.72,0
5853,2020-09-09,Kepulauan Bangka Belitung,2.0,0.0,0.0,2,253,2,236,15,16424,1379767,84.01,0
5854,2020-09-09,Sulawesi Tenggara,24.0,1.0,29.0,-6,1740,39,1222,479,38068,2635461,69.23,1
5855,2020-09-09,Banten,37.0,5.0,53.0,-21,3322,150,2819,353,9663,10722374,1109.64,0
5856,2020-09-09,Sulawesi Selatan,146.0,1.0,40.0,105,12766,372,9849,2545,46717,9426885,201.78,1
5857,2020-09-09,Riau,141.0,3.0,82.0,56,2981,55,1430,1496,87024,6074100,69.8,1
5858,2020-09-09,Kalimantan Barat,12.0,0.0,2.0,10,723,6,623,94,147307,5422814,36.81,1
5859,2020-09-09,Sulawesi Tengah,4.0,0.0,2.0,2,261,11,228,22,61841,2955567,47.79,0
5860,2020-09-09,Jawa Timur,356.0,38.0,391.0,-73,36387,3080,29946,3361,47803,40479023,846.78,0
5861,2020-09-09,Nusa Tenggara Barat,15.0,0.0,25.0,-10,2890,171,2234,485,18572,5270247,283.77,0
5862,2020-09-09,Papua,0.0,0.0,0.0,0,4162,51,3317,794,319036,4340348,13.6,0
5863,2020-09-09,Sumatera Barat,110.0,2.0,65.0,43,3020,63,1633,1324,42013,5519245,131.37,0
5864,2020-09-09,Maluku,21.0,0.0,11.0,10,2227,36,1376,815,46914,1847097,39.37,0
5865,2020-09-09,DKI Jakarta,1004.0,17.0,844.0,143,49395,1345,37356,10694,664,10846145,16334.31,0
5866,2020-09-09,Daerah Istimewa Yogyakarta,50.0,1.0,52.0,-3,1645,48,1269,328,3133,3631015,1158.9,1
5867,2020-09-09,Nusa Tenggara Timur,4.0,1.0,0.0,3,213,4,171,38,48718,5411321,111.07,1
5868,2020-09-09,Sulawesi Utara,22.0,0.0,24.0,-2,4045,160,3054,831,13892,2641884,190.17,1
5869,2020-09-09,Lampung,22.0,1.0,10.0,11,488,23,361,104,34624,9095591,262.7,1
5870,2020-09-09,Gorontalo,16.0,0.0,7.0,9,2241,60,1923,258,11257,1180651,104.88,0
5871,2020-09-10,Maluku Utara,1.0,1.0,0.0,0,1911,71,1583,257,31983,1307803,40.89,0
5872,2020-09-10,Kalimantan Selatan,77.0,6.0,138.0,-67,9079,379,7132,1568,38744,4023049,103.84,0
5873,2020-09-10,Jawa Timur,370.0,27.0,315.0,28,36757,3107,30261,3389,47803,40479023,846.78,1
5874,2020-09-10,Jawa Tengah,366.0,19.0,133.0,214,19551,1439,13254,4858,32801,36364072,1108.64,1
5875,2020-09-10,Sulawesi Selatan,133.0,0.0,1.0,132,12899,372,9850,2677,46717,9426885,201.78,0
5876,2020-09-10,Kalimantan Tengah,36.0,1.0,30.0,5,2887,114,2239,534,153565,2570289,16.74,0
5877,2020-09-10,Kepulauan Riau,28.0,1.0,1.0,26,1341,45,659,637,8202,1929400,235.24,0
5878,2020-09-10,Kalimantan Timur,90.0,3.0,132.0,-45,5445,231,3252,1962,129067,3552191,27.52,1
5879,2020-09-10,Sumatera Barat,104.0,0.0,61.0,43,3124,63,1694,1367,42013,5519245,131.37,0
5880,2020-09-10,DKI Jakarta,1274.0,17.0,1008.0,249,50669,1362,38364,10943,664,10846145,16334.31,1
5881,2020-09-10,Kalimantan Utara,2.0,0.0,6.0,-4,458,2,374,82,75468,648407,8.59,1
5882,2020-09-10,Sumatera Utara,146.0,3.0,61.0,82,8110,346,4881,2883,72981,14874889,203.82,1
5883,2020-09-10,Jambi,1.0,1.0,25.0,-25,309,7,212,90,50058,3493357,69.79,0
5884,2020-09-10,Maluku,21.0,0.0,0.0,21,2248,36,1376,836,46914,1847097,39.37,1
5885,2020-09-10,Gorontalo,28.0,1.0,28.0,-1,2269,61,1951,257,11257,1180651,104.88,1
5886,2020-09-10,Sulawesi Barat,6.0,0.0,8.0,-2,456,7,326,123,16787,1559984,92.93,0
5887,2020-09-10,Banten,42.0,5.0,66.0,-29,3364,155,2885,324,9663,10722374,1109.64,1
5888,2020-09-10,Bengkulu,3.0,1.0,8.0,-6,400,27,211,162,19919,1999539,100.38,1
5889,2020-09-10,Aceh,106.0,2.0,1.0,103,2258,83,503,1672,57956,5247257,90.54,1
5890,2020-09-10,Nusa Tenggara Timur,0.0,0.0,0.0,0,213,4,171,38,48718,5411321,111.07,0
5891,2020-09-10,Sulawesi Utara,18.0,0.0,36.0,-18,4063,160,3090,813,13892,2641884,190.17,0
5892,2020-09-10,Daerah Istimewa Yogyakarta,50.0,1.0,30.0,19,1695,49,1299,347,3133,3631015,1158.9,1
5893,2020-09-10,Lampung,21.0,0.0,2.0,19,509,23,363,123,34624,9095591,262.7,0
5894,2020-09-10,Sumatera Selatan,66.0,5.0,19.0,42,4890,293,3489,1108,91592,8217551,89.72,1
5895,2020-09-10,Papua Barat,11.0,0.0,4.0,7,970,17,649,304,102955,1140701,11.08,0
5896,2020-09-10,Riau,198.0,3.0,61.0,134,3179,58,1491,1630,87024,6074100,69.8,1
5897,2020-09-10,Sulawesi Tenggara,26.0,2.0,11.0,13,1766,41,1233,492,38068,2635461,69.23,1
5898,2020-09-10,Sulawesi Tengah,0.0,0.0,1.0,-1,261,11,229,21,61841,2955567,47.79,0
5899,2020-09-10,Papua,113.0,2.0,21.0,90,4275,53,3338,884,319036,4340348,13.6,0
5900,2020-09-10,Kalimantan Barat,5.0,0.0,0.0,5,728,6,623,99,147307,5422814,36.81,0
5901,2020-09-10,Bali,111.0,2.0,11.0,98,6829,42,1408,5379,5780,4216171,729.43,0
5902,2020-09-10,Jawa Barat,380.0,1.0,23.0,356,14584,336,7500,6748,35378,45161325,1276.55,1
5903,2020-09-10,Nusa Tenggara Barat,11.0,0.0,31.0,-20,2901,171,2265,465,18572,5270247,283.77,0
5904,2020-09-10,Kepulauan Bangka Belitung,11.0,1.0,2.0,8,264,3,238,23,16424,1379767,84.01,1
5905,2020-09-11,Kepulauan Bangka Belitung,7.0,0.0,0.0,7,271,3,238,30,16424,1379767,84.01,0
5906,2020-09-11,DKI Jakarta,964.0,17.0,904.0,43,51633,1379,39268,10986,664,10846145,16334.31,0
5907,2020-09-11,Kalimantan Utara,2.0,0.0,4.0,-2,460,2,378,80,75468,648407,8.59,1
5908,2020-09-11,Sumatera Utara,131.0,3.0,75.0,53,8241,349,4956,2936,72981,14874889,203.82,0
5909,2020-09-11,Sulawesi Barat,3.0,0.0,5.0,-2,459,7,331,121,16787,1559984,92.93,0
5910,2020-09-11,Sulawesi Tenggara,33.0,0.0,33.0,0,1799,41,1266,492,38068,2635461,69.23,1
5911,2020-09-11,Papua,54.0,2.0,26.0,26,4329,55,3364,910,319036,4340348,13.6,0
5912,2020-09-11,Bali,143.0,0.0,8.0,135,6972,42,1416,5514,5780,4216171,729.43,1
5913,2020-09-11,Daerah Istimewa Yogyakarta,49.0,1.0,15.0,33,1744,50,1314,380,3133,3631015,1158.9,0
5914,2020-09-11,Kalimantan Barat,8.0,0.0,23.0,-15,736,6,646,84,147307,5422814,36.81,1
5915,2020-09-11,Riau,183.0,0.0,70.0,113,3362,58,1561,1743,87024,6074100,69.8,0
5916,2020-09-11,Nusa Tenggara Barat,9.0,1.0,19.0,-11,2910,172,2284,454,18572,5270247,283.77,0
5917,2020-09-11,Sulawesi Tengah,7.0,0.0,0.0,7,268,11,229,28,61841,2955567,47.79,0
5918,2020-09-11,Jawa Barat,268.0,3.0,101.0,164,14852,339,7601,6912,35378,45161325,1276.55,0
5919,2020-09-11,Sulawesi Selatan,162.0,1.0,139.0,22,13061,373,9989,2699,46717,9426885,201.78,1
5920,2020-09-11,Gorontalo,2.0,1.0,8.0,-7,2271,62,1959,250,11257,1180651,104.88,0
5921,2020-09-11,Kalimantan Timur,153.0,3.0,101.0,49,5598,234,3353,2011,129067,3552191,27.52,1
5922,2020-09-11,Kalimantan Tengah,33.0,0.0,10.0,23,2920,114,2249,557,153565,2570289,16.74,0
5923,2020-09-11,Kalimantan Selatan,73.0,1.0,101.0,-29,9152,380,7233,1539,38744,4023049,103.84,0
5924,2020-09-11,Kepulauan Riau,17.0,0.0,70.0,-53,1358,45,729,584,8202,1929400,235.24,0
5925,2020-09-11,Jambi,5.0,1.0,10.0,-6,314,8,222,84,50058,3493357,69.79,1
5926,2020-09-11,Maluku Utara,7.0,0.0,5.0,2,1918,71,1588,259,31983,1307803,40.89,1
5927,2020-09-11,Aceh,145.0,2.0,2.0,141,2403,85,505,1813,57956,5247257,90.54,1
5928,2020-09-11,Jawa Tengah,573.0,5.0,195.0,373,20124,1444,13449,5231,32801,36364072,1108.64,1
5929,2020-09-11,Papua Barat,49.0,2.0,17.0,30,1019,19,666,334,102955,1140701,11.08,1
